strategy,side,axis,parent,group,entry,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,parent_baseline_trades,parent_trade_ratio,name,quality_tag,dev_long,dev_short,rsi_long_max,rsi_short_min,stop_atr,rr,hold,cooldown,atrp_min,atrp_max,range20_max,vol_min,body_min,close_pos_long_min,close_pos_short_max,wick_min,ret3_floor,ret5_floor,ret10_floor,ret20_floor,ret3_ceil,ret5_ceil,ret10_ceil,ret20_ceil,trend_required,reclaim_required,anchor_required,breakout_bonus,absorb_bonus,be_r,trail_r,trail_atr,fail_bars,fail_pnl,post_loss_after,post_loss_bars,sym_dd_pct,sym_dd_bars,shock_lb,shock_ret5,shock_range,shock_close_pos
8V15_short_main_027_s52_volclip,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,58647,22052,36595,37.601241325216975,-86.69584479955226,0.0,99.86378369242186,0.13621630757814085,28017,2.0932648035121533,8V15_short_main_027_s52_volclip,s52_volclip,0.0,0.0335,0.0,78.0,1.875,5.7,170,4,0.0021,0.074,0.24400000000000002,0.82,0.03,0.0,0.755,1.01,-1.0,-1.0,-1.0,-1.0,0.106,0.16899999999999998,0.236,0.33,False,False,False,0.0,0.0,1.2000000000000002,1.65,1.9100000000000001,9,-1.03,3,8,0.054,8,7,0.138,0.152,0.92
8V15_short_max_012_s42_dev_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,54705,19560,35145,35.755415409925966,-83.39501038628244,0.0,99.86528320298106,0.13471679701894113,36505,1.49856184084372,8V15_short_max_012_s42_dev_tight,s42_dev_tight,0.0,0.0325,0.0,77.0,1.895,6.1499999999999995,210,6,0.002,0.088,0.286,0.89,0.043,0.0,0.85,1.15,-1.0,-1.0,-1.0,-1.0,0.119,0.174,0.262,0.365,False,True,False,0.0,0.0,1.24,1.98,1.7200000000000002,9,-0.7,3,14,0.048,6,10,0.107,0.14100000000000001,0.93
8V15_short_main_007_s52_volclip,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,59647,21736,37911,36.441061578956194,-86.04262311708877,0.0,99.86864653154456,0.13135346845544182,28017,2.128957418710069,8V15_short_main_007_s52_volclip,s52_volclip,0.0,0.0335,0.0,78.0,1.875,5.8500000000000005,150,4,0.0015,0.086,0.28,0.87,0.05,0.0,0.86,0.85,-1.0,-1.0,-1.0,-1.0,0.106,0.157,0.236,0.35000000000000003,False,False,False,0.0,0.0,1.2000000000000002,1.79,1.55,9,-0.67,3,11,0.036,5,5,0.102,0.12,0.92
8V15_short_main_036_s52_loss_brake,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,64708,20676,44032,31.952772454719664,-89.83798584704915,0.0,99.87369610716567,0.12630389283433407,28017,2.3095977442267195,8V15_short_main_036_s52_loss_brake,s52_loss_brake,0.0,0.033,0.0,77.0,1.84,6.0,200,6,0.0021,0.086,0.28,0.9199999999999999,0.05,0.0,0.825,1.25,-1.0,-1.0,-1.0,-1.0,0.11399999999999999,0.145,0.268,0.35000000000000003,False,False,False,0.0,0.0,1.1,1.93,2.0300000000000002,8,-0.55,3,14,0.03,9,10,0.09,0.16799999999999998,0.92
8V15_short_main_021_s52_dd_keep,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,64866,21926,42940,33.80199179847686,-90.12993672291276,0.0,99.88303656565824,0.11696343434175471,28017,2.3152371774279903,8V15_short_main_021_s52_dd_keep,s52_dd_keep,0.0,0.033,0.0,77.0,1.84,6.3,170,0,0.0021,0.07799999999999999,0.256,1.02,0.09,0.0,0.79,1.01,-1.0,-1.0,-1.0,-1.0,0.09,0.157,0.22,0.39,False,False,False,0.0,0.0,1.1,2.21,1.79,8,-0.91,3,23,0.048,7,7,0.126,0.152,0.92
8V15_short_main_031_s52_dd_keep,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,65837,22189,43648,33.70293300119993,-90.49263742108593,0.0,99.8903772975944,0.10962270240559846,28017,2.3498947067851663,8V15_short_main_031_s52_dd_keep,s52_dd_keep,0.0,0.033,0.0,77.0,1.84,5.8500000000000005,150,4,0.0015,0.074,0.24400000000000002,0.87,0.05,0.0,0.86,0.85,-1.0,-1.0,-1.0,-1.0,0.106,0.181,0.252,0.35000000000000003,False,False,False,0.0,0.0,1.1,1.79,1.9100000000000001,8,-0.55,3,11,0.03,8,5,0.09,0.16799999999999998,0.92
8V15_short_max_043_s42_rsi_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,58493,20995,37498,35.89318379977091,-81.6535433905081,0.0,99.89677324450224,0.10322675549775395,36505,1.6023284481577866,8V15_short_max_043_s42_rsi_tight,s42_rsi_tight,0.0,0.033,0.0,78.0,1.9300000000000002,6.3,160,4,0.0014,0.088,0.286,0.935,0.07899999999999999,0.0,0.8200000000000001,0.75,-1.0,-1.0,-1.0,-1.0,0.111,0.174,0.23,0.40499999999999997,False,False,False,0.0,0.0,1.3399999999999999,2.12,1.6,10,-0.82,3,20,0.056,10,5,0.119,0.189,0.93
8V15_short_max_002_s42_dev_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,56841,21019,35822,36.97858939849756,-85.02542262428278,0.0,99.89853610956911,0.10146389043089732,36505,1.5570743733735104,8V15_short_max_002_s42_dev_tight,s42_dev_tight,0.0,0.0325,0.0,77.0,1.895,5.85,170,2,0.0017,0.092,0.3,0.8,0.025,0.0,0.88,0.83,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.15,0.23,0.345,False,True,False,0.0,0.0,1.24,1.7,1.6,9,-0.58,3,8,0.04,5,6,0.095,0.125,0.93
8V15_short_main_016_s52_loss_brake,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,65925,22712,43213,34.45127038301099,-90.3835105333565,0.0,99.90171937768291,0.09828062231709289,28017,2.3530356569225828,8V15_short_main_016_s52_loss_brake,s52_loss_brake,0.0,0.033,0.0,77.0,1.84,6.15,180,6,0.0015,0.08199999999999999,0.268,0.97,0.07,0.0,0.79,1.0899999999999999,-1.0,-1.0,-1.0,-1.0,0.11399999999999999,0.181,0.268,0.37,False,False,False,0.0,0.0,1.1,2.07,1.67,8,-0.79,3,17,0.041999999999999996,6,8,0.11399999999999999,0.136,0.92
8V15_short_max_033_s42_rsi_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,59830,21663,38167,36.20758816647167,-81.99101924494296,0.0,99.90362941460002,0.09637058539998522,36505,1.638953568004383,8V15_short_max_033_s42_rsi_tight,s42_rsi_tight,0.0,0.033,0.0,78.0,1.9300000000000002,6.0,180,0,0.002,0.092,0.3,0.8450000000000001,0.043,0.0,0.88,0.91,-1.0,-1.0,-1.0,-1.0,0.095,0.15,0.262,0.365,False,False,False,0.0,0.0,1.3399999999999999,1.8399999999999999,2.08,10,-0.58,3,14,0.04,9,7,0.095,0.173,0.93
8V15_short_main_011_s52_dd_keep,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,66531,23127,43404,34.76123912161248,-90.35790005396184,0.0,99.90443715578827,0.09556284421172734,28017,2.3746653817325196,8V15_short_main_011_s52_dd_keep,s52_dd_keep,0.0,0.033,0.0,77.0,1.84,6.0,190,4,0.0018,0.08199999999999999,0.268,0.9199999999999999,0.05,0.0,0.825,1.17,-1.0,-1.0,-1.0,-1.0,0.106,0.16899999999999998,0.252,0.35000000000000003,False,False,False,0.0,0.0,1.1,1.93,1.67,8,-0.67,3,14,0.036,6,9,0.102,0.136,0.92
8V15_short_max_023_s42_rsi_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,59082,21170,37912,35.83155614231069,-81.88239452390846,0.0,99.90853820110104,0.09146179889896189,36505,1.6184632242158608,8V15_short_max_023_s42_rsi_tight,s42_rsi_tight,0.0,0.033,0.0,78.0,1.9300000000000002,6.449999999999999,200,4,0.0017,0.08399999999999999,0.27199999999999996,0.98,0.07899999999999999,0.0,0.79,1.07,-1.0,-1.0,-1.0,-1.0,0.111,0.162,0.23,0.40499999999999997,False,False,False,0.0,0.0,1.3399999999999999,2.26,1.84,10,-0.94,3,23,0.064,7,9,0.131,0.157,0.93
8V15_short_main_006_s52_loss_brake,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,68121,24096,44025,35.372352138107196,-91.07831355672722,0.0,99.92035191579347,0.07964808420652947,28017,2.4314166398972055,8V15_short_main_006_s52_loss_brake,s52_loss_brake,0.0,0.033,0.0,77.0,1.84,5.8500000000000005,200,2,0.0021,0.086,0.28,0.87,0.03,0.0,0.86,1.25,-1.0,-1.0,-1.0,-1.0,0.098,0.157,0.236,0.33,False,False,False,0.0,0.0,1.1,1.79,1.55,8,-0.55,3,11,0.03,5,10,0.09,0.12,0.92
8V15_short_main_026_s52_loss_brake,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,67126,24006,43120,35.76259571552007,-91.18287590629801,0.0,99.92192765708779,0.07807234291220544,28017,2.3959024877752793,8V15_short_main_026_s52_loss_brake,s52_loss_brake,0.0,0.033,0.0,77.0,1.84,5.7,160,2,0.0018,0.074,0.24400000000000002,0.82,0.03,0.0,0.755,0.9299999999999999,-1.0,-1.0,-1.0,-1.0,0.098,0.16899999999999998,0.236,0.33,False,False,False,0.0,0.0,1.1,1.65,1.9100000000000001,8,-1.03,3,8,0.054,8,6,0.138,0.152,0.92
8V15_short_max_013_s42_rsi_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,61141,22380,38761,36.603915539490686,-81.99137601482501,0.0,99.92783583151312,0.07216416848687679,36505,1.674866456649774,8V15_short_max_013_s42_rsi_tight,s42_rsi_tight,0.0,0.033,0.0,78.0,1.9300000000000002,6.1499999999999995,160,0,0.0014,0.088,0.286,0.89,0.061,0.0,0.85,0.75,-1.0,-1.0,-1.0,-1.0,0.095,0.186,0.262,0.38499999999999995,False,False,False,0.0,0.0,1.3399999999999999,1.98,1.7200000000000002,10,-0.82,3,17,0.056,6,5,0.119,0.14100000000000001,0.93
8V15_short_main_001_s52_dd_keep,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,69257,25222,44035,36.417979410023534,-91.17780173740525,0.0,99.92898538251892,0.07101461748107996,28017,2.471963450762037,8V15_short_main_001_s52_dd_keep,s52_dd_keep,0.0,0.033,0.0,77.0,1.84,5.7,150,0,0.0015,0.086,0.28,0.82,0.03,0.0,0.86,0.85,-1.0,-1.0,-1.0,-1.0,0.09,0.145,0.22,0.33,False,False,False,0.0,0.0,1.1,1.65,1.55,8,-0.55,3,8,0.03,5,5,0.09,0.12,0.92
8V15_short_max_047_s42_volclip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,65448,23211,42237,35.464796479647966,-87.68237558693596,0.0,99.93442380476336,0.06557619523664959,36505,1.7928502944802083,8V15_short_max_047_s42_volclip,s42_volclip,0.0,0.0325,0.0,77.0,1.895,6.449999999999999,200,4,0.0017,0.088,0.286,0.98,0.07899999999999999,0.0,0.8200000000000001,1.07,-1.0,-1.0,-1.0,-1.0,0.111,0.186,0.246,0.40499999999999997,False,False,False,0.0,0.0,1.24,2.26,1.6,9,-0.82,3,23,0.056,10,9,0.119,0.189,0.93
8V15_short_max_003_s42_rsi_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,62527,23220,39307,37.13595726646089,-84.40469634576662,0.0,99.93966065418618,0.06033934581382017,36505,1.712833858375565,8V15_short_max_003_s42_rsi_tight,s42_rsi_tight,0.0,0.033,0.0,78.0,1.9300000000000002,5.85,180,4,0.002,0.092,0.3,0.8,0.025,0.0,0.88,0.91,-1.0,-1.0,-1.0,-1.0,0.111,0.15,0.23,0.345,False,False,False,0.0,0.0,1.3399999999999999,1.7,1.6,10,-0.58,3,8,0.04,5,7,0.095,0.125,0.93
8V15_short_max_037_s42_volclip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,66794,23557,43237,35.26813785669371,-86.95069452906901,0.0,99.94090028673844,0.05909971326155672,36505,1.8297219558964526,8V15_short_max_037_s42_volclip,s42_volclip,0.0,0.0325,0.0,77.0,1.895,6.1499999999999995,160,0,0.0014,0.092,0.3,0.89,0.061,0.0,0.85,0.75,-1.0,-1.0,-1.0,-1.0,0.095,0.162,0.278,0.38499999999999995,False,False,False,0.0,0.0,1.24,1.98,2.08,9,-0.7,3,17,0.048,9,5,0.107,0.173,0.93
8V15_short_max_017_s42_volclip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,67679,24288,43391,35.88705506878057,-87.79110627232927,0.0,99.95020868298326,0.04979131701674522,36505,1.8539652102451718,8V15_short_max_017_s42_volclip,s42_volclip,0.0,0.0325,0.0,77.0,1.895,6.3,200,0,0.0017,0.08399999999999999,0.27199999999999996,0.935,0.061,0.0,0.8200000000000001,1.07,-1.0,-1.0,-1.0,-1.0,0.095,0.15,0.278,0.38499999999999995,False,False,False,0.0,0.0,1.24,2.12,1.84,9,-0.82,3,20,0.056,7,9,0.119,0.14100000000000001,0.93
8V15_short_max_046_s42_loss_brake,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,73163,25538,47625,34.90562169402567,-92.3051151012209,0.0,99.95804159211421,0.041958407885789306,36505,2.0041912066840157,8V15_short_max_046_s42_loss_brake,s42_loss_brake,0.0,0.032,0.0,76.0,1.86,6.449999999999999,190,2,0.0014,0.088,0.286,0.98,0.07899999999999999,0.0,0.8200000000000001,0.99,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.186,0.246,0.40499999999999997,False,False,False,0.0,0.0,1.14,2.26,1.6,8,-0.82,3,23,0.056,10,8,0.119,0.189,0.93
8V15_short_max_041_s42_ref_keep,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,73944,25930,48014,35.06707778859678,-92.07334071109987,0.0,99.9586051563904,0.041394843609599,36505,2.025585536227914,8V15_short_max_041_s42_ref_keep,s42_ref_keep,0.0,0.032,0.0,76.0,1.86,6.3,200,0,0.0017,0.088,0.286,0.935,0.061,0.0,0.85,1.07,-1.0,-1.0,-1.0,-1.0,0.095,0.174,0.23,0.38499999999999995,False,False,False,0.0,0.0,1.14,2.12,1.6,8,-0.7,3,20,0.048,10,9,0.107,0.189,0.93
8V15_short_max_027_s42_volclip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,68300,25842,42458,37.83601756954612,-88.99044983870384,0.0,99.96175953361066,0.038240466389338756,36505,1.8709765785508834,8V15_short_max_027_s42_volclip,s42_volclip,0.0,0.0325,0.0,77.0,1.895,5.85,180,4,0.002,0.08,0.258,0.8,0.025,0.0,0.79,0.91,-1.0,-1.0,-1.0,-1.0,0.111,0.174,0.246,0.345,False,False,False,0.0,0.0,1.24,1.7,1.96,9,-1.06,3,8,0.07200000000000001,8,7,0.14300000000000002,0.157,0.93
8V15_short_max_036_s42_loss_brake,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,74404,24427,49977,32.83022418149562,-92.00435975345479,0.0,99.96189961366464,0.03810038633536017,36505,2.0381865497877003,8V15_short_max_036_s42_loss_brake,s42_loss_brake,0.0,0.032,0.0,76.0,1.86,6.1499999999999995,210,6,0.002,0.092,0.3,0.89,0.043,0.0,0.85,1.15,-1.0,-1.0,-1.0,-1.0,0.119,0.15,0.278,0.365,False,False,False,0.0,0.0,1.14,1.98,2.08,8,-0.58,3,14,0.04,9,10,0.095,0.173,0.93
8V15_short_max_007_s42_volclip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,69491,25514,43977,36.71554589802996,-88.32341773558865,0.0,99.96221671784646,0.03778328215353621,36505,1.9036022462676345,8V15_short_max_007_s42_volclip,s42_volclip,0.0,0.0325,0.0,77.0,1.895,6.0,160,4,0.0014,0.092,0.3,0.8450000000000001,0.043,0.0,0.88,0.75,-1.0,-1.0,-1.0,-1.0,0.111,0.162,0.246,0.365,False,False,False,0.0,0.0,1.24,1.8399999999999999,1.6,9,-0.7,3,11,0.048,5,5,0.107,0.125,0.93
8V15_short_max_021_s42_ref_keep,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,75133,26078,49055,34.70911583458667,-92.68626852343186,0.0,99.96836570581407,0.031634294185933776,36505,2.058156416929188,8V15_short_max_021_s42_ref_keep,s42_ref_keep,0.0,0.032,0.0,76.0,1.86,6.449999999999999,180,0,0.002,0.08399999999999999,0.27199999999999996,0.98,0.07899999999999999,0.0,0.8200000000000001,0.91,-1.0,-1.0,-1.0,-1.0,0.095,0.162,0.23,0.40499999999999997,False,False,False,0.0,0.0,1.14,2.26,1.84,8,-0.94,3,23,0.064,7,7,0.131,0.157,0.93
8V15_short_max_031_s42_ref_keep,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,75836,26046,49790,34.3451658842766,-92.67029185268615,0.0,99.96841059558236,0.03158940441764235,36505,2.07741405286947,8V15_short_max_031_s42_ref_keep,s42_ref_keep,0.0,0.032,0.0,76.0,1.86,6.0,160,4,0.0014,0.08,0.258,0.8450000000000001,0.043,0.0,0.88,0.75,-1.0,-1.0,-1.0,-1.0,0.111,0.186,0.262,0.365,False,False,False,0.0,0.0,1.14,1.8399999999999999,1.96,8,-0.58,3,11,0.04,8,5,0.095,0.173,0.93
8V15_short_max_016_s42_loss_brake,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,75809,26640,49169,35.14094632563416,-92.62367484369128,0.0,99.97204111313475,0.027958886865253607,36505,2.076674428160526,8V15_short_max_016_s42_loss_brake,s42_loss_brake,0.0,0.032,0.0,76.0,1.86,6.3,190,6,0.0014,0.088,0.286,0.935,0.061,0.0,0.8200000000000001,0.99,-1.0,-1.0,-1.0,-1.0,0.119,0.186,0.278,0.38499999999999995,False,False,False,0.0,0.0,1.14,2.12,1.7200000000000002,8,-0.82,3,17,0.056,6,8,0.119,0.14100000000000001,0.93
8V15_short_max_011_s42_ref_keep,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,76638,27043,49595,35.28667240794384,-92.87866148518931,0.0,99.9737637927897,0.026236207210306173,36505,2.09938364607588,8V15_short_max_011_s42_ref_keep,s42_ref_keep,0.0,0.032,0.0,76.0,1.86,6.1499999999999995,200,4,0.0017,0.088,0.286,0.89,0.043,0.0,0.85,1.07,-1.0,-1.0,-1.0,-1.0,0.111,0.174,0.262,0.365,False,False,False,0.0,0.0,1.14,1.98,1.7200000000000002,8,-0.7,3,14,0.048,6,9,0.107,0.14100000000000001,0.93
8V15_short_max_006_s42_loss_brake,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,78710,28137,50573,35.74768136196163,-93.35003989260804,0.0,99.97886028862337,0.021139711376638726,36505,2.156142994110396,8V15_short_max_006_s42_loss_brake,s42_loss_brake,0.0,0.032,0.0,76.0,1.86,6.0,210,2,0.002,0.092,0.3,0.8450000000000001,0.025,0.0,0.88,1.15,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.162,0.246,0.345,False,False,False,0.0,0.0,1.14,1.8399999999999999,1.6,8,-0.58,3,11,0.04,5,10,0.095,0.125,0.93
8V15_short_max_026_s42_loss_brake,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,77657,28197,49460,36.309669443836356,-93.51240423025027,0.0,99.98028963460416,0.019710365395841922,36505,2.1272976304615807,8V15_short_max_026_s42_loss_brake,s42_loss_brake,0.0,0.032,0.0,76.0,1.86,5.85,170,2,0.0017,0.08,0.258,0.8,0.025,0.0,0.79,0.83,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.174,0.246,0.345,False,False,False,0.0,0.0,1.14,1.7,1.96,8,-1.06,3,8,0.07200000000000001,8,6,0.14300000000000002,0.157,0.93
8V15_short_max_001_s42_ref_keep,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,80316,29363,50953,36.55934060461178,-93.89994733698124,0.0,99.98274973230708,0.017250267692914267,36505,2.2001369675386933,8V15_short_max_001_s42_ref_keep,s42_ref_keep,0.0,0.032,0.0,76.0,1.86,5.85,160,0,0.0014,0.092,0.3,0.8,0.025,0.0,0.88,0.75,-1.0,-1.0,-1.0,-1.0,0.095,0.15,0.23,0.345,False,False,False,0.0,0.0,1.14,1.7,1.6,8,-0.58,3,8,0.04,5,5,0.095,0.125,0.93
